# timestamps [seconds],pts
109765.517897,3553890
109765.524889,3554349
109765.534495,3554978
109765.540618,3555379
109765.549220,3555943
109765.556663,3556431
109765.565130,3556986
109765.582581,3558130
109765.588721,3558532
109765.597424,3559102
109765.605960,3559662
109765.614832,3560243
109765.620842,3560637
109765.628592,3561145
109765.637134,3561705
109765.644946,3562217
109765.652541,3562714
109765.660623,3563244
109765.669959,3563856
109765.677021,3564319
109765.689081,3565109
109765.698591,3565732
109765.707991,3566348
109765.715846,3566863
109765.721431,3567229
109765.728625,3567701
109765.737777,3568300
109765.744654,3568751
109765.752590,3569271
109765.760850,3569812
109765.768553,3570317
109765.777192,3570883
109765.785328,3571417
109765.792634,3571895
109765.800820,3572432
109765.808823,3572956
109765.821246,3573770
109765.825656,3574059
109765.832666,3574519
109765.841388,3575090
109765.849564,3575626
109765.860875,3576368
109765.884164,3577894
109765.889845,3578266
109765.901597,3579036
109765.905836,3579314
109765.913128,3579792
109765.922960,3580436
109765.928626,3580808
109765.939374,3581512
109765.946100,3581953
109765.954869,3582527
109765.963625,3583101
109765.969030,3583455
109765.987377,3584658
109765.997366,3585312
109766.002482,3585648
109766.013918,3586397
109766.017942,3586661
109766.032363,3587606
109766.037265,3587927
109766.041664,3588216
109766.048638,3588673
109766.057130,3589229
109766.066070,3589815
109766.072551,3590240
109766.081018,3590795
109766.089485,3591349
109766.096837,3591831
109766.105386,3592392
109766.112612,3592865
109766.120631,3593391
109766.128483,3593905
109766.136555,3594434
109766.145260,3595005
109766.157314,3595795
109766.164572,3596270
109766.172581,3596795
109766.181733,3597395
109766.192050,3598071
109766.197871,3598453
109766.206863,3599042
109766.212936,3599440
109766.222723,3600081
109766.234006,3600821
109766.238227,3601097
109766.244586,3601514
109766.256591,3602301
109766.263297,3602740
109766.275036,3603510
109766.283877,3604089
109766.301255,3605228
109766.313595,3606037
109766.318243,3606341
109766.329821,3607100
109766.333739,3607357
109766.340656,3607810
109766.351570,3608525
109766.357302,3608901
109766.367750,3609586
109766.375589,3610099
109766.385505,3610749
109766.389899,3611037
109766.397007,3611503
109766.406280,3612111
109766.412871,3612543
109766.420663,3613053
109766.430724,3613713
109766.436919,3614119
109766.449407,3614937
109766.453746,3615221
109766.463373,3615852
109766.468839,3616210
109766.476962,3616743
109766.487861,3617457
109766.492520,3617762
109766.500823,3618307
109766.508527,3618811
109766.518042,3619435
109766.529931,3620214
109766.534583,3620519
109766.549888,3621522
109766.553751,3621775
109766.565401,3622539
109766.571642,3622948
109766.574908,3623162
109766.586734,3623937
109766.591450,3624246
109766.596710,3624590
109766.605565,3625171
109766.614506,3625757
109766.621940,3626244
109766.632535,3626938
109766.641114,3627500
109766.649063,3628021
109766.656631,3628517
109766.664586,3629039
109766.672561,3629561
109766.680690,3630094
109766.688902,3630632
109766.700002,3631360
109766.715698,3632388
109766.720741,3632719
109766.728658,3633238
109766.736996,3633784
109766.744623,3634284
109766.753628,3634874
109766.760768,3635342
109766.768769,3635866
109766.776754,3636390
109766.787810,3637114
109766.792599,3637428
109766.800693,3637958
109766.809921,3638563
109766.817982,3639092
109766.825241,3639567
109766.832944,3640072
109766.848089,3641065
109766.856205,3641596
109766.865480,3642204
109766.872635,3642673
109766.880646,3643198
109766.891536,3643912
109766.898097,3644342
109766.917727,3645628
109766.921054,3645846
109766.928493,3646334
109766.936625,3646867
109766.945063,3647420
109766.952630,3647916
109766.968783,3648974
109766.980773,3649760
109766.996815,3650811
109767.005157,3651358
109767.014220,3651952
109767.018018,3652201
109767.024760,3652643
109767.038803,3653563
109767.043222,3653853
109767.051431,3654391
109767.064824,3655268
109767.069939,3655604
109767.073263,3655821
109767.081219,3656343
109767.089069,3656857
109767.101382,3657664
109767.109155,3658174
109767.117778,3658739
109767.124620,3659187
109767.132574,3659708
109767.143149,3660401
109767.149408,3660812
109767.157968,3661373
109767.164648,3661810
109767.172536,3662327
109767.180867,3662873
109767.189062,3663410
109767.201184,3664205
109767.205530,3664489
109767.212583,3664952
109767.220583,3665476
109767.228589,3666001
109767.236873,3666544
109767.245680,3667121
109767.252821,3667589
109767.266827,3668507
109767.279890,3669363
109767.284574,3669670
109767.293451,3670251
109767.302510,3670845
109767.308993,3671270
109767.319923,3671986
109767.325993,3672384
109767.337333,3673127
109767.341823,3673421
109767.360997,3674678
109767.369941,3675264
109767.375493,3675628
109767.381626,3676030
109767.389953,3676576
109767.397781,3677089
109767.404664,3677540
109767.416009,3678283
109767.420633,3678586
109767.428667,3679113
109767.436918,3679654
109767.444610,3680158
109767.453397,3680733
109767.460808,3681219
109767.471388,3681912
109767.477640,3682322
109767.484550,3682775
109767.492534,3683298
109767.500563,3683824
109767.509647,3684420
109767.520383,3685123
109767.525506,3685459
109767.532647,3685927
109767.540626,3686450
109767.549206,3687012
109767.556867,3687514
109767.568874,3688301
109767.576557,3688805
109767.584645,3689335
109767.596355,3690102
109767.601427,3690435
109767.608583,3690904
109767.618683,3691565
109767.624511,3691947
109767.651742,3693732
109767.659377,3694232
109767.667574,3694770
109767.680689,3695629
109767.688596,3696147
109767.697524,3696732
109767.704952,3697219
109767.719836,3698195
109767.723290,3698421
109767.730723,3698908
109767.739894,3699509
109767.744724,3699826
109767.753468,3700399
109767.762738,3701006
109767.770238,3701498
109767.782212,3702282
109767.787377,3702621
109767.792589,3702962
109767.803290,3703664
109767.810712,3704150
109767.817005,3704563
109767.824497,3705053
109767.832641,3705587
109767.840592,3706108
109767.852252,3706872
109767.857723,3707231
109767.867026,3707841
109767.872580,3708205
109767.881971,3708820
109767.889975,3709345
109767.898436,3709899
109767.904616,3710304
109767.913430,3710882
109767.920651,3711355
109767.928885,3711895
109767.939614,3712598
109767.944606,3712925
109767.952910,3713469
109767.977230,3715063
109767.994027,3716164
109768.001383,3716646
109768.015512,3717572
109768.024260,3718145
109768.027635,3718366
109768.036614,3718955
109768.046892,3719628
109768.052952,3720025
109768.064971,3720813
109768.069261,3721094
109768.076727,3721583
109768.088082,3722328
109768.092813,3722638
109768.104583,3723409
109768.110295,3723783
109768.120209,3724433
109768.124645,3724724
109768.132742,3725254
109768.143150,3725936
109768.148795,3726306
109768.157622,3726885
109768.164777,3727354
109768.172536,3727862
109768.181961,3728480
109768.190830,3729061
109768.198193,3729544
109768.204544,3729960
109768.212942,3730510
109768.222716,3731151
109768.232145,3731769
109768.237014,3732088
109768.244580,3732584
109768.253515,3733169
109768.260620,3733635
109768.268571,3734156
109768.283149,3735111
109768.287867,3735420
109768.303753,3736462
109768.314073,3737138
109768.323921,3737783
109768.331563,3738284
109768.339727,3738819
109768.347697,3739341
109768.363985,3740409
109768.369507,3740771
109768.386816,3741905
109768.398379,3742663
109768.406014,3743163
109768.413697,3743667
109768.420709,3744126
109768.431338,3744823
109768.440425,3745418
109768.444814,3745706
109768.452665,3746220
109768.461133,3746775
109768.469205,3747304
109768.476833,3747804
109768.485724,3748387
109768.492859,3748855
109768.504568,3749622
109768.512690,3750154
109768.522212,3750778
109768.530062,3751293
109768.537845,3751803
109768.544919,3752266
109768.553214,3752810
109768.561292,3753339
109768.570797,3753962
109768.576967,3754367
109768.584617,3754868
109768.592710,3755398
109768.601534,3755977
109768.609697,3756512
109768.616606,3756964
109768.629963,3757840
109768.639272,3758450
109768.646699,3758936
109768.653336,3759371
109768.661672,3759918
109768.666302,3760221
109768.693612,3762011
109768.700980,3762494
109768.705266,3762775
109768.713743,3763330
109768.725020,3764069
109768.730166,3764407
109768.736702,3764835
109768.746063,3765448
109768.752577,3765875
109768.760933,3766423
109768.770404,3767044
109768.776676,3767455
109768.784647,3767977
109768.794022,3768591
109768.800549,3769019
109768.808542,3769543
109768.816629,3770073
109768.824726,3770603
109768.833323,3771167
109768.840620,3771645
109768.849177,3772206
109768.859864,3772906
109768.866305,3773328
109768.872903,3773761
109768.880715,3774273
109768.889011,3774816
109768.896972,3775338
109768.907757,3776045
109768.916159,3776596
109768.923526,3777078
109768.929036,3777439
109768.936652,3777939
109768.944691,3778465
109768.953360,3779034
109768.962887,3779658
109768.968592,3780032
109768.994041,3781700
109769.001970,3782219
109769.008810,3782667
109769.027480,3783891
109769.039549,3784682
109769.047496,3785203
109769.063065,3786223
109769.068522,3786581
109769.077383,3787161
109769.084505,3787628
109769.092766,3788169
109769.100781,3788695
109769.109453,3789263
109769.116691,3789737
109769.124570,3790254
109769.132764,3790791
109769.140624,3791306
109769.148799,3791842
109769.157391,3792405
109769.167876,3793092
109769.173041,3793430
109769.181586,3793990
109769.193147,3794748
109769.201139,3795272
109769.209373,3795811
109769.213489,3796081
109769.220925,3796568
109769.230093,3797169
109769.236839,3797611
109769.244506,3798114
109769.254950,3798798
109769.260969,3799193
109769.269083,3799724
109769.277629,3800284
109769.284947,3800764
109769.293765,3801342
109769.300716,3801798
109769.309319,3802361
109769.319559,3803032
109769.326092,3803461
109769.334215,3803993
109769.340741,3804421
109769.348741,3804945
109769.356637,3805462
109769.365087,3806016
109769.373831,3806589
109769.380520,3807027
109769.391968,3807778
109769.407365,3808787
109769.413941,3809218
109769.422369,3809770
109769.433027,3810469
109769.441881,3811049
109769.450004,3811581
109769.456673,3812018
109769.468476,3812792
109769.473586,3813127
109769.481841,3813668
109769.488843,3814126
109769.496581,3814634
109769.504702,3815166
109769.512946,3815706
109769.523620,3816406
109769.529844,3816813
109769.536706,3817263
109769.545436,3817835
109769.552858,3818322
109769.560494,3818822
109769.569039,3819382
109769.576536,3819873
109769.584574,3820400
109769.593134,3820961
109769.600611,3821451
109769.608743,3821984
109769.618479,3822622
109769.624514,3823018
109769.632619,3823549
109769.641056,3824102
109769.648901,3824616
109769.656625,3825122
109769.665097,3825677
109769.672596,3826169
109769.685135,3826990
109769.689931,3827305
109769.697580,3827806
109769.704557,3828263
109769.714045,3828885
109769.731529,3830031
109769.751570,3831344
109769.765245,3832240
109769.782156,3833349
109769.787215,3833680
109769.792604,3834033
109769.801693,3834629
109769.809463,3835138
109769.820623,3835870
109769.825674,3836201
109769.833531,3836716
109769.849411,3837756
109769.863481,3838678
109769.867737,3838957
109769.872655,3839280
109769.883920,3840018
109769.889394,3840377
109769.898679,3840985
109769.908750,3841645
109769.916883,3842178
109769.924645,3842687
109769.934191,3843312
109769.942861,3843880
109769.950464,3844379
109769.956632,3844783
109769.965300,3845351
109769.972816,3845844
109769.980765,3846365
109770.002129,3847765
109770.014755,3848592
109770.023544,3849168
109770.033927,3849848
109770.038284,3850134
109770.046242,3850656
109770.052691,3851078
109770.060777,3851608
109770.075912,3852600
109770.083174,3853076
109770.091496,3853621
109770.102978,3854374
109770.115958,3855224
109770.121279,3855573
109770.131471,3856241
109770.136763,3856588
109770.141690,3856911
109770.150922,3857516
109770.156627,3857890
109770.166044,3858507
109770.173090,3858969
109770.182289,3859571
109770.190848,3860132
109770.198065,3860605
109770.204677,3861039
109770.215870,3861772
109770.221928,3862169
109770.228985,3862632
109770.237651,3863200
109770.244542,3863651
109770.252712,3864187
109770.262533,3864830
109770.269234,3865269
109770.279362,3865933
109770.284656,3866280
109770.292559,3866798
109770.303534,3867517
109770.309532,3867910
109770.317282,3868418
109770.324600,3868898
109770.332587,3869421
109770.342809,3870091
109770.352350,3870716
109770.363885,3871472
109770.368842,3871797
109770.381986,3872659
109770.388206,3873066
109770.398977,3873772
109770.408752,3874413
109770.416368,3874912
109770.420692,3875195
109770.426912,3875603
109770.437657,3876307
109770.441871,3876583
109770.449678,3877095
109770.456526,3877544
109770.464549,3878069
109770.472761,3878607
109770.481235,3879163
109770.489359,3879695
109770.499027,3880329
109770.507204,3880865
109770.518501,3881605
109770.526954,3882159
109770.539017,3882950
109770.544597,3883315
109770.552969,3883864
109770.561818,3884444
109770.569006,3884915
109770.576621,3885414
109770.584635,3885939
109770.592558,3886458
109770.601516,3887045
109770.610140,3887611
109770.618318,3888147
109770.624480,3888550
109770.633006,3889109
109770.640608,3889607
109770.653210,3890433
109770.657283,3890700
109770.664948,3891202
109770.673029,3891732
109770.680624,3892230
109770.689308,3892799
109770.697424,3893331
109770.709622,3894130
109770.719013,3894746
109770.723451,3895036
109770.730114,3895473
109770.746033,3896516
109770.752732,3896955
109770.763292,3897647
109770.770149,3898097
109770.781498,3898841
109770.788524,3899301
109770.796107,3899798
109770.801605,3900158
109770.809284,3900662
109770.820672,3901408
109770.825183,3901703
109770.838882,3902601
109770.847476,3903164
109770.854930,3903653
109770.864284,3904266
109770.868971,3904573
109770.876627,3905075
109770.884843,3905613
109770.893094,3906154
109770.900649,3906649
109770.909144,3907206
109770.917222,3907735
109770.924476,3908211
109770.935047,3908903
109770.940829,3909282
109770.948914,3909812
109770.969164,3911139
109770.979683,3911829
109770.984679,3912156
109770.996094,3912904
109771.000216,3913174
109771.004524,3913457
109771.012953,3914009
109771.020742,3914519
109771.029709,3915107
109771.036536,3915554
109771.044557,3916080
109771.054510,3916732
109771.061113,3917165
109771.088123,3918935
109771.092592,3919228
109771.100692,3919759
109771.108725,3920285
109771.116600,3920801
109771.124591,3921325
109771.134124,3921950
109771.142945,3922528
109771.159709,3923627
109771.167543,3924140
109771.177133,3924768
109771.186670,3925393
109771.194095,3925880
109771.200405,3926294
109771.205104,3926602
109771.212679,3927098
109771.220684,3927623
109771.230475,3928264
109771.237618,3928732
109771.244582,3929189
109771.252597,3929714
109771.260657,3930242
109771.268864,3930780
109771.276985,3931312
109771.284579,3931810
109771.292891,3932355
109771.304714,3933130
109771.312839,3933662
109771.321332,3934219
109771.328846,3934711
109771.336559,3935216
109771.344556,3935741
109771.352575,3936266
109771.360674,3936797
109771.368510,3937310
109771.376616,3937842
109771.384520,3938360
109771.393164,3938926
109771.400592,3939413
109771.408539,3939934
109771.417685,3940533
109771.425308,3941033
109771.435527,3941702
109771.441927,3942122
109771.453433,3942876
109771.459555,3943277
109771.471263,3944044
109771.480318,3944638
109771.488598,3945180
109771.494629,3945576
109771.499653,3945905
109771.513728,3946827
109771.529307,3947848
109771.537073,3948357
109771.549648,3949181
109771.554467,3949497
109771.569029,3950451
109771.577814,3951027
109771.586627,3951605
109771.592801,3952009
109771.601091,3952553
109771.611106,3953209
109771.617428,3953623
109771.625032,3954122
109771.633944,3954706
109771.640599,3955142
109771.648679,3955671
109771.660537,3956448
109771.667634,3956913
109771.673166,3957276
109771.685466,3958082
109771.692543,3958546
109771.700190,3959047
109771.704542,3959332
109771.713458,3959917
109771.723751,3960591
109771.729630,3960976
109771.737841,3961514
109771.749367,3962270
109771.753138,3962517
109771.760762,3963017
109771.773400,3963845
109771.781933,3964404
109771.790990,3964998
109771.796612,3965366
109771.804909,3965910
109771.812885,3966432
109771.820521,3966933
109771.828658,3967466
109771.836572,3967985
109771.844908,3968531
109771.853588,3969100
109771.860808,3969573
109771.876087,3970574
109771.886677,3971268
109771.894526,3971783
109771.903558,3972375
109771.908547,3972702
109771.916604,3973230
109771.924521,3973749
109771.932906,3974298
109771.943993,3975025
109771.949379,3975378
109771.956694,3975857
109771.965270,3976419
109771.972735,3976908
109771.981161,3977460
109771.990623,3978081
109771.997602,3978538
109772.005005,3979023
109772.012914,3979541
109772.021540,3980107
109772.029543,3980631
109772.037229,3981135
109772.044635,3981620
109772.052523,3982137
109772.061622,3982733
109772.069816,3983270
109772.082329,3984091
109772.088446,3984491
109772.097234,3985067
109772.106191,3985654
109772.115162,3986242
109772.119112,3986501
109772.124562,3986858
109772.133762,3987461
109772.141934,3987997
109772.151253,3988607
109772.156614,3988959
109772.164713,3989490
109772.172628,3990008
109772.194865,3991466
109772.202881,3991991
109772.206912,3992255
109772.217923,3992977
109772.228250,3993653
109772.238349,3994315
109772.248995,3995013
109772.256839,3995527
109772.268537,3996294
109772.273479,3996618
109772.287122,3997512
109772.290695,3997746
109772.298241,3998240
109772.309475,3998977
109772.314124,3999281
109772.320643,3999708
109772.329256,4000273
109772.336535,4000750
109772.345116,4001312
109772.353853,4001885
109772.360604,4002327
109772.369950,4002940
109772.376539,4003372
109772.384535,4003896
109772.392886,4004443
109772.400772,4004960
109772.408851,4005489
109772.416753,4006007
109772.429463,4006840
109772.434747,4007186
109772.449898,4008179
109772.456935,4008640
109772.464573,4009141
109772.475093,4009830
109772.482993,4010348
109772.489008,4010742
109772.498519,4011366
109772.506431,4011884
109772.531968,4013558
109772.538376,4013978
109772.544817,4014400
109772.561292,4015479
109772.572502,4016214
109772.580838,4016760
109772.586333,4017120
109772.592582,4017530
109772.605089,4018350
109772.610347,4018694
109772.619211,4019275
109772.624557,4019625
109772.632954,4020176
109772.642236,4020784
109772.650680,4021337
109772.657144,4021761
109772.664974,4022274
109772.672562,4022771
109772.682942,4023452
109772.691882,4024038
109772.716059,4025622
109772.729094,4026476
109772.733235,4026748
109772.747459,4027680
109772.751819,4027966
109772.760089,4028508
109772.770622,4029198
109772.775177,4029496
109772.782234,4029959
109772.789693,4030448
109772.796667,4030905
109772.804568,4031422
109772.813227,4031990
109772.820634,4032475
109772.828689,4033003
109772.838505,4033647
109772.845517,4034106
109772.853717,4034643
109772.862839,4035241
109772.868561,4035616
109772.876682,4036148
109772.884579,4036666
109772.894716,4037330
109772.907163,4038146
109772.911852,4038453
109772.921991,4039118
109772.927437,4039475
109772.934715,4039952
109772.946738,4040740
109772.952437,4041113
109772.965666,4041980
109772.972678,4042440
109772.981515,4043019
109772.990773,4043625
109772.997154,4044044
109773.004504,4044525
109773.012927,4045077
109773.020557,4045577
109773.028819,4046119
109773.036582,4046627
109773.045071,4047184
109773.052720,4047685
109773.061107,4048235
109773.068852,4048742
109773.079362,4049431
109773.084655,4049778
109773.092658,4050302
109773.104426,4051074
109773.109637,4051415
109773.118386,4051989
109773.124744,4052405
109773.133633,4052988
109773.142440,4053565
109773.149193,4054007
109773.157346,4054542
109773.166041,4055112
109773.177268,4055847
109773.193432,4056907
109773.201135,4057411
109773.208789,4057913
109773.216646,4058428
109773.230012,4059304
109773.238267,4059845
109773.251554,4060716
109773.258626,4061179
109773.274947,4062249
109773.284267,4062860
109773.289676,4063214
109773.296713,4063675
109773.304790,4064204
109773.314445,4064837
109773.325752,4065578
109773.330684,4065901
109773.336609,4066290
109773.344808,4066827
109773.353235,4067379
109773.360627,4067864
109773.368985,4068412
109773.377127,4068945
109773.384580,4069434
109773.393639,4070027
109773.404690,4070751
109773.412955,4071293
109773.418131,4071632
109773.431966,4072539
109773.436540,4072839
109773.455997,4074114
109773.460418,4074404
109773.473360,4075252
109773.482741,4075867
109773.496129,4076744
109773.499457,4076962
109773.504614,4077300
109773.513311,4077870
109773.522403,4078466
109773.532353,4079118
109773.538071,4079493
109773.544756,4079931
109773.554624,4080577
109773.564192,4081204
109773.575952,4081975
109773.583670,4082481
109773.595840,4083278
109773.601673,4083661
109773.615627,4084575
109773.620854,4084918
109773.629026,4085453
109773.633449,4085743
109773.644810,4086488
109773.661368,4087573
109773.669015,4088074
109773.685187,4089134
109773.695968,4089840
109773.700708,4090151
109773.711599,4090865
109773.723052,4091615
109773.729760,4092055
109773.740638,4092768
109773.750307,4093401
109773.759427,4093999
109773.764802,4094351
109773.772741,4094872
109773.786825,4095795
109773.793324,4096221
109773.803026,4096856
109773.810495,4097346
109773.820760,4098019
109773.828858,4098549
109773.836662,4099061
109773.845530,4099642
109773.853615,4100172
109773.875600,4101613
109773.887650,4102402
109773.894439,4102847
109773.913386,4104089
109773.933230,4105389
109773.965536,4107506
109773.983718,4108698
109773.999402,4109726
109774.006805,4110211
109774.012921,4110612
109774.028271,4111618
109774.034986,4112058
109774.039154,4112331
109774.046770,4112830
109774.052605,4113213
109774.061061,4113767
109774.069308,4114307
109774.076590,4114784
109774.086915,4115461
109774.093145,4115869
109774.102845,4116505
109774.113429,4117199
109774.120848,4117685
109774.129107,4118226
109774.138156,4118819
109774.145951,4119330
109774.156671,4120033
109774.162719,4120429
109774.169526,4120875
109774.176672,4121343
109774.184919,4121884
109774.198249,4122757
109774.202508,4123036
109774.209175,4123473
109774.219722,4124165
109774.225523,4124545
109774.238132,4125371
109774.242725,4125672
109774.256794,4126594
109774.264716,4127113
109774.272701,4127637
109774.287933,4128635
109774.292461,4128932
109774.305398,4129779
109774.312996,4130277
109774.324968,4131062
109774.330239,4131407
109774.336710,4131831
109774.344917,4132369
109774.352765,4132884
109774.361041,4133426
109774.370997,4134078
109774.377294,4134491
109774.384640,4134972
109774.392992,4135520
109774.401449,4136074
109774.413454,4136861
109774.417598,4137132
109774.433049,4138145
109774.440389,4138626
109774.451004,4139322
109774.456706,4139695
109774.464542,4140209
109774.472664,4140741
109774.481162,4141298
109774.498265,4142419
109774.504986,4142859
109774.514531,4143485
109774.523279,4144058
109774.538297,4145042
109774.544654,4145459
109774.552704,4145987
109774.560677,4146509
109774.569467,4147085
109774.576605,4147553
109774.584658,4148081
109774.592683,4148607
109774.604602,4149388
109774.615543,4150105
109774.622733,4150576
109774.632917,4151243
109774.639912,4151702
109774.652711,4152540
109774.660829,4153073
109774.670278,4153692
109774.676650,4154109
109774.688436,4154882
109774.700230,4155655
109774.703969,4155900
109774.719682,4156929
109774.724873,4157270
109774.745784,4158640
109774.762869,4159760
109774.781878,4161005
109774.795514,4161899
109774.800264,4162210
109774.804943,4162517
109774.815618,4163217
109774.822013,4163636
109774.828974,4164092
109774.839403,4164775
109774.845095,4165148
109774.853842,4165722
109774.864575,4166425
109774.868981,4166714
109774.876509,4167207
109774.885135,4167772
109774.893514,4168322
109774.904375,4169033
109774.911212,4169481
109774.921038,4170125
109774.925025,4170387
109774.932598,4170883
109774.945121,4171704
109774.953900,4172279
109774.965690,4173052
109774.973408,4173557
109774.982839,4174175
109774.988921,4174574
109774.996733,4175086
109775.005063,4175632
109775.012627,4176128
109775.021476,4176708
109775.037845,4177780
109775.058301,4179121
109775.070727,4179935
109775.075074,4180220
109775.081155,4180619
109775.092847,4181385
109775.100416,4181881
109775.112119,4182648
109775.116290,4182921
109775.131130,4183894
109775.136613,4184253
109775.145745,4184851
109775.153373,4185351
109775.160603,4185825
109775.169215,4186390
109775.176660,4186877
109775.186749,4187539
109775.192831,4187937
109775.212462,4189224
109775.217343,4189544
109775.230366,4190397
109775.237655,4190875
109775.249164,4191629
109775.256067,4192081
109775.269635,4192971
109775.274807,4193310
109775.281679,4193760
109775.289068,4194244
109775.296632,4194740
109775.304940,4195284
109775.313035,4195815
109775.323676,4196512
109775.329054,4196865
109775.336588,4197358
109775.348219,4198121
109775.353267,4198451
109775.363609,4199129
109775.372433,4199707
109775.382155,4200345
109775.389079,4200798
109775.403583,4201749
109775.409102,4202111
109775.429630,4203456
109775.449697,4204771
109775.464914,4205768
109775.479606,4206731
109775.484672,4207063
109775.495561,4207777
109775.499002,4208002
109775.505532,4208430
109775.520439,4209407
109775.530599,4210073
109775.541215,4210769
109775.548929,4211274
109775.557658,4211846
109775.564975,4212326
109775.575372,4213007
109775.582098,4213448
109775.588597,4213874
109775.597382,4214450
109775.604952,4214946
109775.615231,4215619
109775.621940,4216059
109775.628603,4216496
109775.636603,4217020
109775.644683,4217549
109775.653742,4218143
109775.666082,4218952
109775.670763,4219259
109775.691673,4220629
109775.697192,4220991
109775.704137,4221446
109775.719032,4222422
109775.731400,4223232
109775.745817,4224177
109775.749764,4224436
109775.756640,4224886
109775.766689,4225545
109775.773784,4226010
109775.786208,4226824
109775.791063,4227142
109775.797286,4227550
109775.806977,4228185
109775.817065,4228846
109775.829803,4229681
109775.836762,4230137
109775.849835,4230994
109775.854699,4231313
109775.869355,4232273
109775.876631,4232750
109775.888978,4233559
109775.894930,4233949
109775.900605,4234321
109775.912364,4235092
109775.916845,4235386
109775.924493,4235887
109775.933541,4236480
109775.941636,4237010
109775.951363,4237648
109775.956628,4237993
109775.969348,4238826
109775.975973,4239260
109775.984826,4239841
109775.997663,4240682
109776.001017,4240902
109776.008775,4241410
109776.016618,4241924
109776.026220,4242553
109776.035211,4243143
109776.041473,4243553
109776.048834,4244035
109776.056987,4244570
109776.064799,4245082
109776.072928,4245614
109776.081393,4246169
109776.089070,4246672
109776.097888,4247250
109776.110807,4248097
109776.118067,4248573
109776.133819,4249605
109776.141018,4250077
109776.147569,4250506
109776.160462,4251351
109776.168641,4251887
109776.176605,4252409
109776.184643,4252936
109776.193357,4253507
109776.200830,4253996
109776.209646,4254574
109776.217255,4255073
109776.225264,4255598
109776.236125,4256310
109776.241015,4256630
109776.249262,4257170
109776.256689,4257657
109776.264604,4258176
109776.272899,4258720
109776.287192,4259656
109776.291782,4259957
109776.303249,4260709
109776.308416,4261047
109776.313636,4261389
109776.321435,4261900
109776.328570,4262368
109776.336749,4262904
109776.351025,4263840
109776.356087,4264171
109776.365965,4264819
109776.370139,4265092
109776.376944,4265538
109776.389427,4266356
109776.393847,4266646
109776.400587,4267088
109776.410012,4267705
109776.423168,4268567
109776.434929,4269338
109776.443511,4269901
109776.453909,4270582
109776.463606,4271217
109776.468697,4271551
109776.480353,4272315
109776.490314,4272968
109776.502200,4273747
109776.508608,4274167
109776.521003,4274979
109776.525262,4275258
109776.535726,4275944
109776.540894,4276283
109776.548656,4276791
109776.557137,4277347
109776.564659,4277840
109776.573249,4278403
109776.581575,4278949
109776.588589,4279408
109776.597263,4279977
109776.604976,4280482
109776.613734,4281056
109776.620551,4281503
109776.629641,4282099
109776.638579,4282684
109776.646096,4283177
109776.662321,4284240
109776.668608,4284652
109776.678821,4285322
109776.685819,4285780
109776.698452,4286608
109776.702634,4286882
109776.716622,4287799
109776.723955,4288279
109776.729953,4288673
109776.734181,4288950
109776.746758,4289774
109776.752855,4290173
109776.763193,4290851
109776.768964,4291229
109776.788530,4292511
109776.793547,4292840
109776.801548,4293365
109776.807884,4293780
109776.815857,4294302
109776.824535,4294871
109776.828864,4295155
109776.843624,4296122
109776.851485,4296637
109776.859881,4297187
109776.865514,4297557
109776.869486,4297817
109776.878833,4298429
109776.885117,4298841
109776.892822,4299346
109776.906055,4300213
109776.914563,4300771
109776.922458,4301288
109776.930158,4301793
109776.937022,4302243
109776.947691,4302942
109776.955094,4303427
109776.965129,4304085
109776.969728,4304386
109776.976837,4304852
109776.986721,4305500
109776.993158,4305922
109777.000581,4306408
109777.010278,4307044
109777.017185,4307496
109777.034042,4308601
109777.040612,4309032
109777.049660,4309625
109777.058206,4310185
109777.070805,4311010
109777.074556,4311256
109777.080742,4311662
109777.091620,4312374
109777.097108,4312734
109777.109944,4313575
109777.117953,4314100
109777.131071,4314960
109777.136644,4315325
109777.147119,4316012
109777.153322,4316418
109777.160645,4316898
109777.168838,4317435
109777.177892,4318028
109777.193271,4319036
109777.207344,4319958
109777.213377,4320354
109777.221297,4320873
109777.243034,4322297
109777.253753,4323000
109777.263662,4323649
109777.279843,4324710
109777.285039,4325050
109777.289120,4325318
109777.298150,4325909
109777.304765,4326343
109777.322996,4327538
109777.328870,4327923
109777.337717,4328502
109777.344710,4328961
109777.355989,4329700
109777.364397,4330251
109777.375068,4330950
109777.383715,4331517
109777.396277,4332340
109777.405043,4332915
109777.414078,4333507
109777.421524,4333995
109777.428709,4334466
109777.437478,4335040
109777.446539,4335634
109777.469423,4337134
109777.486971,4338284
109777.492777,4338664
109777.500586,4339176
109777.509483,4339759
109777.518941,4340379
109777.525733,4340824
109777.538799,4341680
109777.543374,4341980
109777.551400,4342506
109777.562891,4343259
109777.571179,4343802
109777.585174,4344719
109777.589490,4345002
109777.601582,4345795
109777.608662,4346259
109777.618483,4346902
109777.622611,4347173
109777.628733,4347574
109777.639267,4348264
109777.644776,4348625
109777.654217,4349244
109777.665844,4350006
109777.670605,4350318
109777.683055,4351134
109777.690805,4351642
109777.700322,4352266
109777.713187,4353109
109777.725725,4353930
109777.736606,4354644
109777.744396,4355154
109777.749449,4355485
109777.756663,4355958
109777.766177,4356581
109777.772601,4357002
109777.782869,4357675
109777.788548,4358048
109777.808650,4359365
