# timestamps [seconds],pts
824.066772,3691650
824.100282,3693846
824.167303,3698239
824.234324,3702631
824.301345,3707023
824.368366,3711415
824.435386,3715808
824.502407,3720200
824.569428,3724592
824.636449,3728984
824.669959,3731180
824.736980,3735572
824.804001,3739965
824.871022,3744357
824.938042,3748749
825.005063,3753141
825.072084,3757534
825.139105,3761926
825.206126,3766318
825.273146,3770710
825.306657,3772906
825.373678,3777298
825.440698,3781691
825.507719,3786083
825.574740,3790475
825.641761,3794867
825.708782,3799260
825.775802,3803652
825.842823,3808044
825.909844,3812436
825.943354,3814632
826.010375,3819024
826.077396,3823417
826.110906,3825613
826.177927,3830005
826.244948,3834397
826.311969,3838789
826.378990,3843182
826.446010,3847574
826.513031,3851966
826.580052,3856358
826.613562,3858554
826.680583,3862947
826.747604,3867339
826.814625,3871731
826.881646,3876123
826.948666,3880515
827.015687,3884908
827.082708,3889300
827.116218,3891496
827.183239,3895888
827.250260,3900280
827.317281,3904673
827.384302,3909065
827.451322,3913457
827.484833,3915653
827.551854,3920045
827.618874,3924437
827.685895,3928830
827.752916,3933222
827.819937,3937614
827.886958,3942006
827.953978,3946398
828.020999,3950791
828.088020,3955183
828.121530,3957379
828.188551,3961771
828.255572,3966163
828.322593,3970556
828.389614,3974948
828.423124,3977144
828.490145,3981536
828.557166,3985928
828.624186,3990321
828.691207,3994713
828.758228,3999105
828.791738,4001301
828.858759,4005693
828.925780,4010085
828.992801,4014478
829.059822,4018870
829.126842,4023262
829.193863,4027654
829.260884,4032047
829.294394,4034243
829.361415,4038635
829.428436,4043027
829.495457,4047419
829.562478,4051811
829.629498,4056204
829.663009,4058400
829.763540,4064988
829.830561,4069380
829.864071,4071576
829.931092,4075969
829.998113,4080361
830.065134,4084753
830.132154,4089145
830.199175,4093537
830.266196,4097930
830.299706,4100126
830.366727,4104518
830.433748,4108910
830.500769,4113302
830.567790,4117695
830.634810,4122087
830.701831,4126479
830.768852,4130871
830.835873,4135263
830.902894,4139656
830.969914,4144048
831.036935,4148440
831.070446,4150636
831.137466,4155028
831.204487,4159421
831.237998,4161617
831.305018,4166009
831.372039,4170401
831.439060,4174793
831.506081,4179186
831.573102,4183578
831.606612,4185774
831.673633,4190166
831.740654,4194558
831.807674,4198950
831.874695,4203343
831.941716,4207735
831.975226,4209931
832.042247,4214323
832.109268,4218715
832.176289,4223108
832.243310,4227500
832.276820,4229696
832.343841,4234088
832.410862,4238480
832.477882,4242872
832.544903,4247265
832.578414,4249461
832.645434,4253853
832.712455,4258245
832.779476,4262637
832.846497,4267030
832.913518,4271422
832.980538,4275814
833.047559,4280206
833.081070,4282402
833.148090,4286795
833.215111,4291187
833.282132,4295579
833.349153,4299971
833.416174,4304363
833.483194,4308756
833.550215,4313148
833.617236,4317540
833.650746,4319736
833.717767,4324128
833.784788,4328521
833.851809,4332913
833.885319,4335109
833.952340,4339501
834.019361,4343893
834.086382,4348286
834.153402,4352678
834.186913,4354874
834.253934,4359266
834.320954,4363658
834.387975,4368050
834.454996,4372443
834.522017,4376835
834.589038,4381227
834.622548,4383423
834.689569,4387815
834.756590,4392208
834.823610,4396600
834.890631,4400992
834.957652,4405384
835.058183,4411973
835.125204,4416365
835.158714,4418561
835.259246,4425149
835.326266,4429541
835.393287,4433934
835.460308,4438326
835.527329,4442718
835.594350,4447110
835.661370,4451502
835.728391,4455895
835.761902,4458091
835.828922,4462483
835.895943,4466875
835.962964,4471267
836.029985,4475660
836.097006,4480052
836.130516,4482248
836.197537,4486640
836.264558,4491032
836.331578,4495424
836.398599,4499817
836.465620,4504209
836.532641,4508601
836.599662,4512993
836.666682,4517386
836.733703,4521778
836.767214,4523974
836.834234,4528366
836.901255,4532758
836.968276,4537150
837.035297,4541543
837.102318,4545935
837.169338,4550327
837.202849,4552523
837.269870,4556915
837.336890,4561308
837.403911,4565700
837.437422,4567896
837.504442,4572288
837.571463,4576680
837.638484,4581073
837.705505,4585465
837.772526,4589857
837.839546,4594249
837.906567,4598641
837.973588,4603034
838.007098,4605230
838.074119,4609622
838.141140,4614014
838.208161,4618406
838.275182,4622799
838.342202,4627191
838.409223,4631583
838.442734,4633779
838.509754,4638171
838.576775,4642563
838.643796,4646956
838.710817,4651348
838.777838,4655740
838.811348,4657936
838.878369,4662328
838.945390,4666721
839.012410,4671113
839.079431,4675505
839.146452,4679897
839.213473,4684289
839.246983,4686486
839.314004,4690878
839.381025,4695270
839.448046,4699662
839.515066,4704054
839.548577,4706250
839.615598,4710643
839.682618,4715035
839.749639,4719427
839.816660,4723819
839.883681,4728212
839.917191,4730408
839.984212,4734800
840.051233,4739192
840.118254,4743584
840.151764,4745780
840.218785,4750173
840.285806,4754565
840.352826,4758957
840.419847,4763349
840.486868,4767741
840.553889,4772134
840.620910,4776526
840.654420,4778722
840.721441,4783114
840.788462,4787506
840.855482,4791899
840.922503,4796291
840.989524,4800683
841.056545,4805075
841.090055,4807271
841.157076,4811663
841.224097,4816056
841.291118,4820448
841.358138,4824840
841.425159,4829232
841.458670,4831428
841.525690,4835821
841.592711,4840213
841.659732,4844605
841.726753,4848997
841.793774,4853389
841.827284,4855586
841.894305,4859978
841.961326,4864370
842.028346,4868762
842.095367,4873154
842.162388,4877547
842.229409,4881939
842.296430,4886331
842.363450,4890723
842.430471,4895115
842.463982,4897312
842.531002,4901704
842.598023,4906096
842.665044,4910488
842.698554,4912684
842.765575,4917076
842.832596,4921469
842.899617,4925861
842.966638,4930253
843.033658,4934645
843.067169,4936841
843.134190,4941234
843.201210,4945626
843.268231,4950018
843.335252,4954410
843.402273,4958802
843.469294,4963195
843.502804,4965391
843.569825,4969783
843.636846,4974175
843.670356,4976371
843.737377,4980764
843.804398,4985156
843.871418,4989548
843.938439,4993940
844.005460,4998332
844.038970,5000528
844.105991,5004921
844.173012,5009313
844.240033,5013705
844.307054,5018097
844.374074,5022489
844.441095,5026882
844.474606,5029078
