# timestamps [seconds],pts
92336.277761,758390
92336.286440,758959
92336.292916,759383
92336.301496,759945
92336.308186,760384
92336.316246,760912
92336.324571,761458
92336.332189,761957
92336.340268,762486
92336.348340,763015
92336.356302,763537
92336.364233,764057
92336.373840,764686
92336.381202,765169
92336.389022,765681
92336.396614,766179
92336.405627,766770
92336.418913,767640
92336.426268,768122
92336.440886,769080
92336.446212,769429
92336.460192,770346
92336.464682,770640
92336.470005,770989
92336.483682,771885
92336.490989,772364
92336.505345,773305
92336.509835,773599
92336.527039,774726
92336.540345,775598
92336.544494,775870
92336.557682,776735
92336.564706,777195
92336.573477,777770
92336.580513,778231
92336.589145,778797
92336.596381,779271
92336.604350,779793
92336.612185,780306
92336.620184,780831
92336.628188,781355
92336.640086,782135
92336.644319,782412
92336.652782,782967
92336.660523,783474
92336.668718,784011
92336.680441,784780
92336.688513,785309
92336.696418,785827
92336.704765,786374
92336.712270,786866
92336.720363,787396
92336.728177,787908
92336.736346,788443
92336.744249,788961
92336.752212,789483
92336.760868,790050
92336.768180,790530
92336.776378,791067
92336.784505,791599
92336.792159,792101
92336.801348,792703
92336.808270,793157
92336.816441,793692
92336.825364,794277
92336.840409,795263
92336.844327,795520
92336.861485,796644
92336.874075,797469
92336.881360,797947
92336.895528,798875
92336.900261,799185
92336.904758,799480
92336.913451,800050
92336.920766,800529
92336.928294,801023
92336.938035,801661
92336.946326,802204
92336.956637,802880
92336.961633,803208
92336.968227,803640
92336.976268,804167
92336.984269,804691
92336.992236,805213
92337.000392,805748
92337.008253,806263
92337.016885,806828
92337.024722,807342
92337.033556,807921
92337.040730,808391
92337.048219,808882
92337.056456,809422
92337.064519,809950
92337.072779,810491
92337.080839,811020
92337.089008,811555
92337.096632,812055
92337.104274,812555
92337.112561,813099
92337.121354,813675
92337.130684,814286
92337.137555,814737
92337.148320,815442
92337.168294,816751
92337.176520,817290
92337.182580,817687
92337.189407,818135
92337.196987,818631
92337.207189,819300
92337.216699,819923
92337.222350,820294
92337.229050,820733
92337.238900,821378
92337.244165,821723
92337.252178,822248
92337.261012,822827
92337.268340,823308
92337.279623,824047
92337.286761,824515
92337.296975,825184
92337.301087,825454
92337.308249,825923
92337.316453,826461
92337.324518,826989
92337.332400,827506
92337.340458,828034
92337.348581,828566
92337.358496,829216
92337.364288,829596
92337.372658,830144
92337.380279,830643
92337.389261,831232
92337.398213,831819
92337.409041,832528
92337.416026,832986
92337.423785,833495
92337.440527,834592
92337.445856,834941
92337.456900,835665
92337.460806,835921
92337.468622,836433
92337.478047,837051
92337.499867,838481
92337.508632,839055
92337.528433,840353
92337.535990,840848
92337.544499,841406
92337.557053,842228
92337.565191,842762
92337.572204,843221
92337.580204,843746
92337.589474,844353
92337.596271,844799
92337.604361,845329
92337.616953,846154
92337.626782,846798
92337.632215,847154
92337.640223,847679
92337.648483,848220
92337.656188,848725
92337.664217,849251
92337.672348,849784
92337.680405,850312
92337.688894,850869
92337.696300,851354
92337.704217,851873
92337.712249,852399
92337.721072,852977
92337.728623,853472
92337.736274,853974
