#Name,"Sensor.Camera.CA00.Obj.0.Confidence","Sensor.Camera.CA00.Obj.0.MBR.BL_X","Sensor.Camera.CA00.Obj.0.MBR.BL_Y","Sensor.Camera.CA00.Obj.0.MBR.BL_Z","Sensor.Camera.CA00.Obj.0.MBR.TR_X","Sensor.Camera.CA00.Obj.0.MBR.TR_Y","Sensor.Camera.CA00.Obj.0.MBR.TR_Z","Sensor.Camera.CA00.Obj.0.ObjID","Time"
#Dataset,"C1","C1","C1","C1","C1","C1","C1","C1","C1"
#Unit,"","m","m","m","m","m","m","","s"
0.6818181818,98.74300088,-1.022400609,3.536871261,98.74300088,-1.394184509,4.785178594,16000000,0.811
0.6818181818,98.74300088,-1.022400609,3.536871261,98.74300088,-1.394184509,4.785178594,16000000,0.821
0.6818181818,98.74300088,-1.022400609,3.536871261,98.74300088,-1.394184509,4.785178594,16000000,0.831
0.6818181818,98.74300088,-1.022400609,3.536871261,98.74300088,-1.394184509,4.785178594,16000000,0.841
0.6818181818,97.58217465,-1.010381231,3.495291676,97.58217465,-1.377794427,4.728923864,16000000,0.851
0.6818181818,97.58217465,-1.010381231,3.495291676,97.58217465,-1.377794427,4.728923864,16000000,0.861
0.6818181818,97.58217465,-1.010381231,3.495291676,97.58217465,-1.377794427,4.728923864,16000000,0.871
0.6818181818,97.58217465,-1.010381231,3.495291676,97.58217465,-1.377794427,4.728923864,16000000,0.881
0.6818181818,97.58217465,-1.010381231,3.495291676,97.58217465,-1.377794427,4.728923864,16000000,0.891
0.6818181818,95.95146371,-0.9934965892,3.436881227,95.95146371,-1.354769889,4.649898221,16000000,0.901
0.6818181818,95.95146371,-0.9934965892,3.436881227,95.95146371,-1.354769889,4.649898221,16000000,0.911
0.6818181818,95.95146371,-0.9934965892,3.436881227,95.95146371,-1.354769889,4.649898221,16000000,0.921
0.6818181818,95.95146371,-0.9934965892,3.436881227,95.95146371,-1.354769889,4.649898221,16000000,0.931
0.6818181818,95.95146371,-0.9934965892,3.436881227,95.95146371,-1.354769889,4.649898221,16000000,0.941
0.625,96.04455189,-0.9944604425,3.440215433,96.04455189,-1.356084231,4.65440922,16000000,0.951
0.625,96.04455189,-0.9944604425,3.440215433,96.04455189,-1.356084231,4.65440922,16000000,0.961
0.625,96.04455189,-0.9944604425,3.440215433,96.04455189,-1.356084231,4.65440922,16000000,0.971
0.625,96.04455189,-0.9944604425,3.440215433,96.04455189,-1.356084231,4.65440922,16000000,0.981
0.625,96.04455189,-0.9944604425,3.440215433,96.04455189,-1.356084231,4.65440922,16000000,0.991
0.625,93.76907778,-0.9708998247,3.358710443,93.76907778,-1.323956073,4.544137608,16000000,1.001
0.625,93.76907778,-0.9708998247,3.358710443,93.76907778,-1.323956073,4.544137608,16000000,1.011
0.625,93.76907778,-0.9708998247,3.358710443,93.76907778,-1.323956073,4.544137608,16000000,1.021
0.625,93.76907778,-0.9708998247,3.358710443,93.76907778,-1.323956073,4.544137608,16000000,1.031
0.625,93.76907778,-0.9708998247,3.358710443,93.76907778,-1.323956073,4.544137608,16000000,1.041
0.625,94.6501855,-0.980022953,3.390270885,94.6501855,-1.336396705,4.586836916,16000000,1.051
0.625,94.6501855,-0.980022953,3.390270885,94.6501855,-1.336396705,4.586836916,16000000,1.061
0.625,94.6501855,-0.980022953,3.390270885,94.6501855,-1.336396705,4.586836916,16000000,1.071
0.625,94.6501855,-0.980022953,3.390270885,94.6501855,-1.336396705,4.586836916,16000000,1.081
0.625,94.6501855,-0.980022953,3.390270885,94.6501855,-1.336396705,4.586836916,16000000,1.091
0.625,94.87131036,-0.9823126115,3.398191262,94.87131036,-1.339518853,4.597553112,16000000,1.101
0.625,94.87131036,-0.9823126115,3.398191262,94.87131036,-1.339518853,4.597553112,16000000,1.111
0.625,94.87131036,-0.9823126115,3.398191262,94.87131036,-1.339518853,4.597553112,16000000,1.121
0.625,94.87131036,-0.9823126115,3.398191262,94.87131036,-1.339518853,4.597553112,16000000,1.131
0.625,94.87131036,-0.9823126115,3.398191262,94.87131036,-1.339518853,4.597553112,16000000,1.141
0.625,92.20556478,-0.9547109643,3.302707039,92.20556478,-1.301880325,4.468368298,16000000,1.151
0.625,92.20556478,-0.9547109643,3.302707039,92.20556478,-1.301880325,4.468368298,16000000,1.161
0.625,92.20556478,-0.9547109643,3.302707039,92.20556478,-1.301880325,4.468368298,16000000,1.171
0.625,92.20556478,-0.9547109643,3.302707039,92.20556478,-1.301880325,4.468368298,16000000,1.181
0.625,92.20556478,-0.9547109643,3.302707039,92.20556478,-1.301880325,4.468368298,16000000,1.191
0.6818181818,96.90423134,-1.003361699,3.471008369,96.90423134,-1.368222325,4.696070094,16000000,1.201
0.6818181818,96.90423134,-1.003361699,3.471008369,96.90423134,-1.368222325,4.696070094,16000000,1.211
0.6818181818,96.90423134,-1.003361699,3.471008369,96.90423134,-1.368222325,4.696070094,16000000,1.221
0.6818181818,96.90423134,-1.003361699,3.471008369,96.90423134,-1.368222325,4.696070094,16000000,1.231
0.6818181818,96.90423134,-1.003361699,3.471008369,96.90423134,-1.368222325,4.696070094,16000000,1.241
0.6818181818,94.98978482,-0.9835392143,3.40243478,94.98978482,-1.341191632,4.603294357,16000000,1.251
0.6818181818,94.98978482,-0.9835392143,3.40243478,94.98978482,-1.341191632,4.603294357,16000000,1.261
0.6818181818,94.98978482,-0.9835392143,3.40243478,94.98978482,-1.341191632,4.603294357,16000000,1.271
0.6818181818,94.98978482,-0.9835392143,3.40243478,94.98978482,-1.341191632,4.603294357,16000000,1.281
0.6818181818,94.98978482,-0.9835392143,3.40243478,94.98978482,-1.341191632,4.603294357,16000000,1.291
0.625,96.0948788,-0.9949816334,3.44201809,96.0948788,-1.356794817,4.656848392,16000000,1.301
0.625,96.0948788,-0.9949816334,3.44201809,96.0948788,-1.356794817,4.656848392,16000000,1.311
0.625,96.0948788,-0.9949816334,3.44201809,96.0948788,-1.356794817,4.656848392,16000000,1.321
0.625,96.0948788,-0.9949816334,3.44201809,96.0948788,-1.356794817,4.656848392,16000000,1.331
0.625,96.0948788,-0.9949816334,3.44201809,96.0948788,-1.356794817,4.656848392,16000000,1.341
0.7272727273,98.73479414,-1.022315692,3.397887065,98.73479414,-1.394068658,4.784780937,16000000,1.351
0.7272727273,98.73479414,-1.022315692,3.397887065,98.73479414,-1.394068658,4.784780937,16000000,1.361
0.7272727273,98.73479414,-1.022315692,3.397887065,98.73479414,-1.394068658,4.784780937,16000000,1.371
0.7272727273,98.73479414,-1.022315692,3.397887065,98.73479414,-1.394068658,4.784780937,16000000,1.381
0.7272727273,98.73479414,-1.022315692,3.397887065,98.73479414,-1.394068658,4.784780937,16000000,1.391
0.6818181818,96.44113358,-0.9985667587,3.318952347,96.44113358,-1.361683766,4.538160017,16000000,1.401
0.6818181818,96.44113358,-0.9985667587,3.318952347,96.44113358,-1.361683766,4.538160017,16000000,1.411
0.6818181818,96.44113358,-0.9985667587,3.318952347,96.44113358,-1.361683766,4.538160017,16000000,1.421
0.6818181818,96.44113358,-0.9985667587,3.318952347,96.44113358,-1.361683766,4.538160017,16000000,1.431
0.6818181818,96.44113358,-0.9985667587,3.318952347,96.44113358,-1.361683766,4.538160017,16000000,1.441
0.625,96.15937314,-0.9956494094,3.174183279,96.15937314,-1.357705485,4.389828707,16000000,1.451
0.625,96.15937314,-0.9956494094,3.174183279,96.15937314,-1.357705485,4.389828707,16000000,1.461
0.625,96.15937314,-0.9956494094,3.174183279,96.15937314,-1.357705485,4.389828707,16000000,1.471
0.625,96.15937314,-0.9956494094,3.174183279,96.15937314,-1.357705485,4.389828707,16000000,1.481
0.625,96.15937314,-0.9956494094,3.174183279,96.15937314,-1.357705485,4.389828707,16000000,1.491
0.75,96.04548669,-0.9944701216,2.900602034,96.04548669,-1.35609743,4.24972039,16000000,1.501
0.75,96.04548669,-0.9944701216,2.900602034,96.04548669,-1.35609743,4.24972039,16000000,1.511
0.75,96.04548669,-0.9944701216,2.900602034,96.04548669,-1.35609743,4.24972039,16000000,1.521
0.75,96.04548669,-0.9944701216,2.900602034,96.04548669,-1.35609743,4.24972039,16000000,1.531
0.75,96.04548669,-0.9944701216,2.900602034,96.04548669,-1.35609743,4.24972039,16000000,1.541
0.625,97.46248113,-1.009141965,2.806492924,97.46248113,-1.376104453,4.038612387,16000000,1.551
0.625,97.46248113,-1.009141965,2.806492924,97.46248113,-1.376104453,4.038612387,16000000,1.561
0.625,97.46248113,-1.009141965,2.806492924,97.46248113,-1.376104453,4.038612387,16000000,1.571
0.625,97.46248113,-1.009141965,2.806492924,97.46248113,-1.376104453,4.038612387,16000000,1.581
0.625,97.46248113,-1.009141965,2.806492924,97.46248113,-1.376104453,4.038612387,16000000,1.591
0.75,97.27496858,-1.007200386,2.52781751,97.27496858,-1.373456916,3.894203217,16000000,1.601
0.75,97.27496858,-1.007200386,2.52781751,97.27496858,-1.373456916,3.894203217,16000000,1.611
0.75,97.27496858,-1.007200386,2.52781751,97.27496858,-1.373456916,3.894203217,16000000,1.621
0.75,97.27496858,-1.007200386,2.52781751,97.27496858,-1.373456916,3.894203217,16000000,1.631
0.75,97.27496858,-1.007200386,2.52781751,97.27496858,-1.373456916,3.894203217,16000000,1.641
0.625,96.21189787,-0.9961932097,2.365046183,96.21189787,-1.358447082,3.581355407,16000000,1.651
0.625,96.21189787,-0.9961932097,2.365046183,96.21189787,-1.358447082,3.581355407,16000000,1.661
0.625,96.21189787,-0.9961932097,2.365046183,96.21189787,-1.358447082,3.581355407,16000000,1.671
0.625,96.21189787,-0.9961932097,2.365046183,96.21189787,-1.358447082,3.581355407,16000000,1.681
0.625,96.21189787,-0.9961932097,2.365046183,96.21189787,-1.358447082,3.581355407,16000000,1.691
0.6818181818,96.03096393,-0.9943198162,2.225706308,96.03096393,-1.355892401,3.439728751,16000000,1.701
0.6818181818,96.03096393,-0.9943198162,2.225706308,96.03096393,-1.355892401,3.439728751,16000000,1.711
0.6818181818,96.03096393,-0.9943198162,2.225706308,96.03096393,-1.355892401,3.439728751,16000000,1.721
0.6818181818,96.03096393,-0.9943198162,2.225706308,96.03096393,-1.355892401,3.439728751,16000000,1.731
0.6818181818,96.03096393,-0.9943198162,2.225706308,96.03096393,-1.355892401,3.439728751,16000000,1.741
0.6818181818,95.83462953,-0.9922869156,2.086539834,95.83462953,-1.353120254,3.298080058,16000000,1.751
0.6818181818,95.83462953,-0.9922869156,2.086539834,95.83462953,-1.353120254,3.298080058,16000000,1.761
0.6818181818,95.83462953,-0.9922869156,2.086539834,95.83462953,-1.353120254,3.298080058,16000000,1.771
0.6818181818,95.83462953,-0.9922869156,2.086539834,95.83462953,-1.353120254,3.298080058,16000000,1.781
0.6818181818,95.83462953,-0.9922869156,2.086539834,95.83462953,-1.353120254,3.298080058,16000000,1.791
0.6818181818,96.69394107,-1.001184371,1.96942843,96.69394107,-1.365253175,3.19182917,16000000,1.801
0.6818181818,96.69394107,-1.001184371,1.96942843,96.69394107,-1.365253175,3.19182917,16000000,1.811
0.6818181818,96.69394107,-1.001184371,1.96942843,96.69394107,-1.365253175,3.19182917,16000000,1.821
0.6818181818,96.69394107,-1.001184371,1.96942843,96.69394107,-1.365253175,3.19182917,16000000,1.831
0.6818181818,96.69394107,-1.001184371,1.96942843,96.69394107,-1.365253175,3.19182917,16000000,1.841
0.625,101.6359609,-1.052354827,1.927320782,101.6359609,-1.435031157,3.2122012,16000000,1.851
0.625,101.6359609,-1.052354827,1.927320782,101.6359609,-1.435031157,3.2122012,16000000,1.861
0.625,101.6359609,-1.052354827,1.927320782,101.6359609,-1.435031157,3.2122012,16000000,1.871
0.625,101.6359609,-1.052354827,1.927320782,101.6359609,-1.435031157,3.2122012,16000000,1.881
0.625,101.6359609,-1.052354827,1.927320782,101.6359609,-1.435031157,3.2122012,16000000,1.891
1,104.3994766,-1.080968688,1.833078313,104.3994766,-1.474050204,3.299541874,16000000,1.901
1,104.3994766,-1.080968688,1.833078313,104.3994766,-1.474050204,3.299541874,16000000,1.911
1,104.3994766,-1.080968688,1.833078313,104.3994766,-1.474050204,3.299541874,16000000,1.921
1,104.3994766,-1.080968688,1.833078313,104.3994766,-1.474050204,3.299541874,16000000,1.931
1,104.3994766,-1.080968688,1.833078313,104.3994766,-1.474050204,3.299541874,16000000,1.941
0.8333333333,104.5261036,-1.082279841,1.835301739,104.5261036,-1.475838049,3.156719314,16000000,1.951
0.8333333333,104.5261036,-1.082279841,1.835301739,104.5261036,-1.475838049,3.156719314,16000000,1.961
0.8333333333,104.5261036,-1.082279841,1.835301739,104.5261036,-1.475838049,3.156719314,16000000,1.971
0.8333333333,104.5261036,-1.082279841,1.835301739,104.5261036,-1.475838049,3.156719314,16000000,1.981
0.8333333333,104.5261036,-1.082279841,1.835301739,104.5261036,-1.475838049,3.156719314,16000000,1.991
1,104.2206749,-1.079117307,1.683542908,104.2206749,-1.471525654,3.147495085,16000000,2.001
1,104.2206749,-1.079117307,1.683542908,104.2206749,-1.471525654,3.147495085,16000000,2.011
1,104.2206749,-1.079117307,1.683542908,104.2206749,-1.471525654,3.147495085,16000000,2.021
1,104.2206749,-1.079117307,1.683542908,104.2206749,-1.471525654,3.147495085,16000000,2.031
1,104.2206749,-1.079117307,1.683542908,104.2206749,-1.471525654,3.147495085,16000000,2.041
0.8333333333,106.2604948,-1.100237937,1.716493458,106.2604948,-1.500326536,3.059837347,16000000,2.051
0.8333333333,106.2604948,-1.100237937,1.716493458,106.2604948,-1.500326536,3.059837347,16000000,2.061
0.8333333333,106.2604948,-1.100237937,1.716493458,106.2604948,-1.500326536,3.059837347,16000000,2.071
0.8333333333,106.2604948,-1.100237937,1.716493458,106.2604948,-1.500326536,3.059837347,16000000,2.081
0.8333333333,106.2604948,-1.100237937,1.716493458,106.2604948,-1.500326536,3.059837347,16000000,2.091
0.8333333333,102.0831564,-1.056985203,1.649014253,102.0831564,-1.441345339,2.939548123,16000000,2.101
0.8333333333,102.0831564,-1.056985203,1.649014253,102.0831564,-1.441345339,2.939548123,16000000,2.111
0.8333333333,102.0831564,-1.056985203,1.649014253,102.0831564,-1.441345339,2.939548123,16000000,2.121
0.8333333333,102.0831564,-1.056985203,1.649014253,102.0831564,-1.441345339,2.939548123,16000000,2.131
0.8333333333,102.0831564,-1.056985203,1.649014253,102.0831564,-1.441345339,2.939548123,16000000,2.141
1,102.7960238,-1.064366327,1.516138071,102.7960238,-1.451410445,2.960075592,16000000,2.151
1,102.7960238,-1.064366327,1.516138071,102.7960238,-1.451410445,2.960075592,16000000,2.161
1,102.7960238,-1.064366327,1.516138071,102.7960238,-1.451410445,2.960075592,16000000,2.171
1,102.7960238,-1.064366327,1.516138071,102.7960238,-1.451410445,2.960075592,16000000,2.181
1,102.7960238,-1.064366327,1.516138071,102.7960238,-1.451410445,2.960075592,16000000,2.191
1,103.6371937,-1.073075856,1.528544464,103.6371937,-1.463287215,2.984297721,16000000,2.201
1,103.6371937,-1.073075856,1.528544464,103.6371937,-1.463287215,2.984297721,16000000,2.211
1,103.6371937,-1.073075856,1.528544464,103.6371937,-1.463287215,2.984297721,16000000,2.221
1,103.6371937,-1.073075856,1.528544464,103.6371937,-1.463287215,2.984297721,16000000,2.231
1,103.6371937,-1.073075856,1.528544464,103.6371937,-1.463287215,2.984297721,16000000,2.241
0.8333333333,100.1868684,-1.037350698,1.477655678,100.1868684,-1.414571004,2.744213828,16000000,2.251
0.8333333333,100.1868684,-1.037350698,1.477655678,100.1868684,-1.414571004,2.744213828,16000000,2.261
0.8333333333,100.1868684,-1.037350698,1.477655678,100.1868684,-1.414571004,2.744213828,16000000,2.271
0.8333333333,100.1868684,-1.037350698,1.477655678,100.1868684,-1.414571004,2.744213828,16000000,2.281
0.8333333333,100.1868684,-1.037350698,1.477655678,100.1868684,-1.414571004,2.744213828,16000000,2.291
0.8333333333,97.64681308,-1.011050551,1.440192387,97.64681308,-1.378707119,2.674639199,16000000,2.301
0.8333333333,97.64681308,-1.011050551,1.440192387,97.64681308,-1.378707119,2.674639199,16000000,2.311
0.8333333333,97.64681308,-1.011050551,1.440192387,97.64681308,-1.378707119,2.674639199,16000000,2.321
0.8333333333,97.64681308,-1.011050551,1.440192387,97.64681308,-1.378707119,2.674639199,16000000,2.331
0.8333333333,97.64681308,-1.011050551,1.440192387,97.64681308,-1.378707119,2.674639199,16000000,2.341
0.8333333333,97.44091733,-1.008918693,1.437155579,97.44091733,-1.375800043,2.668999568,16000000,2.351
0.8333333333,97.44091733,-1.008918693,1.437155579,97.44091733,-1.375800043,2.668999568,16000000,2.361
0.8333333333,97.44091733,-1.008918693,1.437155579,97.44091733,-1.375800043,2.668999568,16000000,2.371
0.8333333333,97.44091733,-1.008918693,1.437155579,97.44091733,-1.375800043,2.668999568,16000000,2.381
0.8333333333,97.44091733,-1.008918693,1.437155579,97.44091733,-1.375800043,2.668999568,16000000,2.391
0.625,95.68517807,-0.990739513,1.411260248,95.68517807,-1.35101013,2.620908245,16000000,2.401
0.625,95.68517807,-0.990739513,1.411260248,95.68517807,-1.35101013,2.620908245,16000000,2.411
0.625,95.68517807,-0.990739513,1.411260248,95.68517807,-1.35101013,2.620908245,16000000,2.421
0.625,95.68517807,-0.990739513,1.411260248,95.68517807,-1.35101013,2.620908245,16000000,2.431
0.625,95.68517807,-0.990739513,1.411260248,95.68517807,-1.35101013,2.620908245,16000000,2.441
0.625,96.65269585,-1.0007573,1.425530197,96.65269585,-1.364670827,2.64740942,16000000,2.451
0.625,96.65269585,-1.0007573,1.425530197,96.65269585,-1.364670827,2.64740942,16000000,2.461
0.625,96.65269585,-1.0007573,1.425530197,96.65269585,-1.364670827,2.64740942,16000000,2.471
0.625,96.65269585,-1.0007573,1.425530197,96.65269585,-1.364670827,2.64740942,16000000,2.481
0.625,96.65269585,-1.0007573,1.425530197,96.65269585,-1.364670827,2.64740942,16000000,2.491
0.625,92.02764336,-0.9528687628,1.35731524,92.02764336,-1.299368275,2.52072485,16000000,2.501
0.625,92.02764336,-0.9528687628,1.35731524,92.02764336,-1.299368275,2.52072485,16000000,2.511
0.625,92.02764336,-0.9528687628,1.35731524,92.02764336,-1.299368275,2.52072485,16000000,2.521
0.625,92.02764336,-0.9528687628,1.35731524,92.02764336,-1.299368275,2.52072485,16000000,2.531
0.625,92.02764336,-0.9528687628,1.35731524,92.02764336,-1.299368275,2.52072485,16000000,2.541
0.625,90.89691068,-0.9411609598,1.34063808,90.89691068,-1.283403043,2.489753035,16000000,2.551
0.625,90.89691068,-0.9411609598,1.34063808,90.89691068,-1.283403043,2.489753035,16000000,2.561
0.625,90.89691068,-0.9411609598,1.34063808,90.89691068,-1.283403043,2.489753035,16000000,2.571
0.625,90.89691068,-0.9411609598,1.34063808,90.89691068,-1.283403043,2.489753035,16000000,2.581
0.625,90.89691068,-0.9411609598,1.34063808,90.89691068,-1.283403043,2.489753035,16000000,2.591
0.6875,90.65889738,-0.9386965701,1.209781654,90.65889738,-1.280042431,2.483233666,16000000,2.601
