Time_stamp,X,Y,Z
1603462663.65625,21,26,52
1603462663.6875,21,26,52
1603462663.71875,21,26,52
1603462663.75,21,26,53
1603462663.78125,21,26,53
1603462663.8125,21,26,52
1603462663.84375,21,26,53
1603462663.875,21,26,52
1603462663.90625,21,26,52
1603462663.9375,21,26,53
1603462663.96875,21,26,52
1603462664.0,21,26,52
1603462664.03125,21,26,52
1603462664.0625,21,26,53
1603462664.09375,21,26,52
1603462664.125,21,26,52
1603462664.15625,21,26,53
1603462664.1875,21,26,52
1603462664.21875,21,26,53
1603462664.25,21,26,52
1603462664.28125,21,26,53
1603462664.3125,21,26,53
1603462664.34375,21,26,52
1603462664.375,21,26,52
1603462664.40625,21,26,53
1603462664.4375,21,26,52
1603462664.46875,21,26,53
1603462664.5,21,26,52
1603462664.53125,21,26,52
1603462664.5625,21,26,53
1603462664.59375,21,26,53
1603462664.625,21,26,52
1603462664.65625,21,26,52
1603462664.6875,21,26,52
1603462664.71875,21,26,53
1603462664.75,21,26,52
1603462664.78125,21,26,52
1603462664.8125,21,26,52
1603462664.84375,21,26,53
1603462664.875,21,26,52
1603462664.90625,21,26,53
1603462664.9375,21,26,52
1603462664.96875,21,26,52
1603462665.0,21,26,53
1603462665.03125,21,26,53
1603462665.0625,21,26,52
1603462665.09375,21,26,52
1603462665.125,21,26,53
1603462665.15625,21,26,53
1603462665.1875,21,26,52
1603462665.21875,21,26,52
1603462665.25,21,26,53
1603462665.28125,21,26,53
1603462665.3125,21,26,53
1603462665.34375,21,26,52
1603462665.375,20,26,52
1603462665.40625,21,26,53
1603462665.4375,21,26,53
1603462665.46875,21,26,52
1603462665.5,21,26,52
1603462665.53125,21,26,53
1603462665.5625,21,26,52
1603462665.59375,21,26,52
1603462665.625,21,26,52
1603462665.65625,21,26,53
1603462665.6875,21,26,52
1603462665.71875,21,26,52
1603462665.75,21,26,52
1603462665.78125,21,26,53
1603462665.8125,21,26,53
1603462665.84375,21,26,52
1603462665.875,21,26,52
1603462665.90625,21,26,52
1603462665.9375,21,26,53
1603462665.96875,21,26,53
1603462666.0,21,26,53
1603462666.03125,21,26,52
1603462666.0625,21,26,52
1603462666.09375,21,26,53
1603462666.125,21,26,52
1603462666.15625,21,26,52
1603462666.1875,21,26,52
1603462666.21875,21,26,53
1603462666.25,21,26,52
1603462666.28125,21,26,53
1603462666.3125,21,26,52
1603462666.34375,21,26,52
1603462666.375,21,26,52
1603462666.40625,21,26,53
1603462666.4375,21,26,53
1603462666.46875,21,26,53
1603462666.5,21,26,52
1603462666.53125,21,26,53
1603462666.5625,21,26,52
1603462666.59375,21,26,52
1603462666.625,21,26,53
1603462666.65625,21,26,52
1603462666.6875,21,26,52
1603462666.71875,21,26,53
1603462666.75,21,26,52
1603462666.78125,21,26,52
1603462666.8125,21,26,53
1603462666.84375,21,26,53
1603462666.875,21,26,52
1603462666.90625,20,26,52
1603462666.9375,21,26,53
1603462666.96875,21,26,52
1603462667.0,20,26,53
1603462667.03125,21,26,52
1603462667.0625,21,26,52
1603462667.09375,21,26,53
1603462667.125,21,26,52
1603462667.15625,21,26,52
1603462667.1875,21,26,52
1603462667.21875,21,26,53
1603462667.25,21,26,52
1603462667.28125,21,26,52
1603462667.3125,21,26,53
1603462667.34375,21,26,52
1603462667.375,21,26,52
1603462667.40625,21,26,53
1603462667.4375,21,26,52
1603462667.46875,21,26,53
1603462667.5,21,26,52
1603462667.53125,21,26,52
1603462667.5625,21,26,52
1603462667.59375,21,26,52
1603462667.625,21,26,52
1603462667.65625,21,26,52
1603462667.6875,21,26,53
1603462667.71875,21,26,52
1603462667.75,21,26,53
1603462667.78125,21,26,53
1603462667.8125,21,26,52
1603462667.84375,21,26,53
1603462667.875,21,26,53
1603462667.90625,21,26,52
1603462667.9375,21,26,52
1603462667.96875,21,26,52
1603462668.0,21,26,52
1603462668.03125,21,26,53
1603462668.0625,21,26,53
1603462668.09375,21,26,52
1603462668.125,21,26,52
1603462668.15625,21,26,53
1603462668.1875,21,26,53
1603462668.21875,21,26,53
1603462668.25,21,26,53
1603462668.28125,21,26,53
1603462668.3125,21,26,52
1603462668.34375,21,26,53
1603462668.375,21,26,52
1603462668.40625,21,26,52
1603462668.4375,21,26,52
1603462668.46875,21,26,52
1603462668.5,21,26,52
1603462668.53125,21,26,53
1603462668.5625,21,26,52
1603462668.59375,21,26,53
1603462668.625,21,26,53
1603462668.65625,21,26,52
1603462668.6875,21,26,52
1603462668.71875,21,26,53
1603462668.75,21,26,52
1603462668.78125,21,26,53
1603462668.8125,21,26,52
1603462668.84375,21,26,52
1603462668.875,21,26,52
1603462668.90625,21,26,52
1603462668.9375,21,26,52
1603462668.96875,21,26,52
1603462669.0,21,26,52
1603462669.03125,20,26,52
1603462669.0625,21,26,52
1603462669.09375,21,26,52
1603462669.125,21,26,53
1603462669.15625,21,26,52
1603462669.1875,21,26,52
1603462669.21875,21,26,52
1603462669.25,21,26,52
1603462669.28125,21,26,52
1603462669.3125,21,26,52
1603462669.34375,21,26,52
1603462669.375,21,26,52
1603462669.40625,21,26,53
1603462669.4375,21,26,53
1603462669.46875,21,26,53
1603462669.5,21,26,53
1603462669.53125,21,26,52
1603462669.5625,21,26,52
1603462669.59375,21,26,52
1603462669.625,21,26,53
1603462669.65625,21,26,52
1603462669.6875,21,26,52
1603462669.71875,21,26,52
1603462669.75,21,26,52
1603462669.78125,21,26,53
1603462669.8125,21,26,52
1603462669.84375,21,26,52
1603462669.875,21,26,52
1603462669.90625,21,26,53
1603462669.9375,21,26,53
1603462669.96875,21,26,52
1603462670.0,20,26,52
1603462670.03125,21,26,53
1603462670.0625,21,26,53
1603462670.09375,21,26,52
1603462670.125,21,26,53
1603462670.15625,20,26,52
1603462670.1875,21,26,52
1603462670.21875,21,26,52
1603462670.25,21,26,52
1603462670.28125,21,26,53
1603462670.3125,21,26,53
1603462670.34375,21,26,52
1603462670.375,21,26,52
1603462670.40625,21,26,52
1603462670.4375,21,26,53
1603462670.46875,21,26,52
1603462670.5,21,26,53
1603462670.53125,21,26,52
1603462670.5625,21,26,52
1603462670.59375,21,26,52
1603462670.625,21,26,52
1603462670.65625,21,26,52
1603462670.6875,21,26,52
1603462670.71875,21,26,52
1603462670.75,21,26,52
1603462670.78125,21,26,52
1603462670.8125,21,26,53
1603462670.84375,21,26,52
1603462670.875,21,26,52
1603462670.90625,21,26,53
1603462670.9375,21,26,53
1603462670.96875,21,26,52
1603462671.0,21,26,52
1603462671.03125,21,26,52
1603462671.0625,21,26,52
1603462671.09375,21,26,52
1603462671.125,21,26,53
1603462671.15625,21,26,52
1603462671.1875,21,26,52
1603462671.21875,21,26,52
1603462671.25,21,26,52
1603462671.28125,21,26,52
1603462671.3125,21,26,52
1603462671.34375,21,26,52
1603462671.375,21,26,52
1603462671.40625,21,26,52
1603462671.4375,21,26,53
1603462671.46875,21,26,52
1603462671.5,21,26,52
1603462671.53125,21,26,52
1603462671.5625,21,26,52
1603462671.59375,20,26,52
1603462671.625,21,26,53
1603462671.65625,21,26,52
1603462671.6875,21,26,52
1603462671.71875,21,26,52
1603462671.75,21,26,52
1603462671.78125,21,26,52
1603462671.8125,21,26,52
1603462671.84375,21,26,52
1603462671.875,21,26,52
1603462671.90625,21,26,52
1603462671.9375,21,26,53
1603462671.96875,21,26,52
1603462672.0,21,26,52
1603462672.03125,21,26,52
1603462672.0625,21,26,52
1603462672.09375,21,26,53
1603462672.125,21,26,52
1603462672.15625,21,26,53
1603462672.1875,21,26,52
1603462672.21875,21,26,52
1603462672.25,21,26,52
1603462672.28125,21,26,52
1603462672.3125,21,26,52
1603462672.34375,21,26,52
1603462672.375,21,26,52
1603462672.40625,21,26,53
1603462672.4375,21,26,53
1603462672.46875,21,26,52
1603462672.5,21,26,52
1603462672.53125,21,26,52
1603462672.5625,21,26,52
1603462672.59375,21,26,52
1603462672.625,21,26,53
1603462672.65625,21,26,52
1603462672.6875,21,26,53
1603462672.71875,21,26,52
1603462672.75,21,26,52
1603462672.78125,21,26,52
1603462672.8125,21,26,52
1603462672.84375,21,26,52
1603462672.875,21,26,53
1603462672.90625,21,26,53
1603462672.9375,21,26,52
1603462672.96875,21,26,52
1603462673.0,21,26,53
1603462673.03125,21,26,52
1603462673.0625,21,26,52
1603462673.09375,21,26,52
1603462673.125,21,26,52
1603462673.15625,21,26,52
1603462673.1875,21,26,52
1603462673.21875,21,26,52
1603462673.25,21,26,52
1603462673.28125,21,26,52
1603462673.3125,21,26,52
1603462673.34375,21,26,52
1603462673.375,21,26,52
1603462673.40625,21,26,53
1603462673.4375,21,26,52
1603462673.46875,21,26,52
1603462673.5,21,26,52
1603462673.53125,21,26,53
1603462673.5625,21,26,52
1603462673.59375,21,26,52
1603462673.625,21,26,52
1603462673.65625,21,26,52
1603462673.6875,21,26,52
1603462673.71875,21,26,52
1603462673.75,21,26,52
1603462673.78125,21,26,52
1603462673.8125,21,26,53
1603462673.84375,21,26,52
1603462673.875,21,26,53
1603462673.90625,21,26,52
1603462673.9375,21,26,52
1603462673.96875,21,26,52
1603462674.0,21,26,53
1603462674.03125,21,26,52
1603462674.0625,21,26,52
1603462674.09375,21,26,52
1603462674.125,21,26,52
1603462674.15625,21,26,52
1603462674.1875,21,26,52
1603462674.21875,21,26,52
1603462674.25,21,26,52
1603462674.28125,21,26,52
1603462674.3125,21,26,52
1603462674.34375,21,26,52
1603462674.375,21,26,53
1603462674.40625,21,26,52
1603462674.4375,21,26,52
1603462674.46875,21,26,52
1603462674.5,21,26,52
1603462674.53125,21,26,52
1603462674.5625,21,26,52
1603462674.59375,21,26,52
1603462674.625,21,26,52
1603462674.65625,21,26,52
1603462674.6875,21,26,52
1603462674.71875,21,26,53
1603462674.75,21,26,52
1603462674.78125,21,26,52
1603462674.8125,21,26,52
1603462674.84375,21,26,52
1603462674.875,21,26,53
1603462674.90625,21,26,52
1603462674.9375,21,26,53
1603462674.96875,21,26,52
1603462675.0,21,26,52
1603462675.03125,21,26,53
1603462675.0625,21,26,52
1603462675.09375,21,26,52
1603462675.125,21,26,52
1603462675.15625,21,26,52
1603462675.1875,21,26,52
1603462675.21875,21,26,52
1603462675.25,21,26,52
1603462675.28125,21,26,52
1603462675.3125,21,26,53
1603462675.34375,21,26,53
1603462675.375,21,26,52
1603462675.40625,21,26,52
1603462675.4375,21,26,52
1603462675.46875,21,26,52
1603462675.5,21,26,52
1603462675.53125,21,26,52
1603462675.5625,21,26,52
1603462675.59375,21,26,52
1603462675.625,21,26,52
1603462675.65625,21,26,53
1603462675.6875,21,26,52
1603462675.71875,21,26,52
1603462675.75,21,26,52
1603462675.78125,21,26,52
1603462675.8125,21,26,52
1603462675.84375,21,26,52
1603462675.875,21,26,52
1603462675.90625,21,26,52
1603462675.9375,21,26,52
1603462675.96875,21,26,52
1603462676.0,21,26,52
1603462676.03125,21,26,52
1603462676.0625,21,26,53
1603462676.09375,21,26,52
1603462676.125,21,26,52
1603462676.15625,21,26,52
1603462676.1875,21,26,53
1603462676.21875,21,26,52
1603462676.25,21,26,52
1603462676.28125,21,26,52
1603462676.3125,21,26,52
1603462676.34375,21,26,52
1603462676.375,21,26,52
1603462676.40625,21,26,52
1603462676.4375,21,26,52
1603462676.46875,21,26,52
1603462676.5,21,26,52
1603462676.53125,21,26,52
1603462676.5625,21,26,52
1603462676.59375,21,26,52
1603462676.625,21,26,52
1603462676.65625,21,26,52
1603462676.6875,21,26,52
1603462676.71875,21,26,52
1603462676.75,21,26,52
1603462676.78125,21,26,53
1603462676.8125,21,26,53
1603462676.84375,21,26,52
1603462676.875,21,26,52
1603462676.90625,21,26,52
1603462676.9375,21,26,52
1603462676.96875,21,26,52
1603462677.0,21,26,52
1603462677.03125,21,26,52
1603462677.0625,21,26,52
1603462677.09375,22,26,53
1603462677.125,21,26,52
1603462677.15625,21,26,53
1603462677.1875,21,26,52
1603462677.21875,21,26,52
1603462677.25,21,26,52
1603462677.28125,21,26,52
1603462677.3125,21,26,52
1603462677.34375,21,26,52
1603462677.375,21,26,52
1603462677.40625,21,26,52
1603462677.4375,21,26,52
1603462677.46875,21,26,52
1603462677.5,21,26,52
1603462677.53125,21,26,52
1603462677.5625,21,26,52
1603462677.59375,21,26,52
1603462677.625,21,26,52
1603462677.65625,21,26,52
1603462677.6875,21,26,52
1603462677.71875,21,26,52
1603462677.75,21,26,52
1603462677.78125,21,26,52
1603462677.8125,21,26,52
1603462677.84375,21,26,52
1603462677.875,21,26,52
1603462677.90625,21,26,52
1603462677.9375,21,26,52
1603462677.96875,21,26,52
1603462678.0,21,26,52
1603462678.03125,21,26,52
1603462678.0625,21,26,52
1603462678.09375,21,26,52
1603462678.125,21,26,52
1603462678.15625,21,26,52
1603462678.1875,21,26,52
1603462678.21875,21,26,52
1603462678.25,21,26,52
1603462678.28125,21,26,52
1603462678.3125,21,26,52
1603462678.34375,21,26,52
1603462678.375,21,26,52
1603462678.40625,22,26,52
1603462678.4375,21,26,52
1603462678.46875,21,26,52
1603462678.5,21,26,52
1603462678.53125,21,26,52
1603462678.5625,21,26,52
1603462678.59375,21,26,52
1603462678.625,21,26,52
1603462678.65625,21,26,52
1603462678.6875,21,26,52
1603462678.71875,21,26,52
1603462678.75,21,26,52
1603462678.78125,21,26,52
1603462678.8125,21,26,52
1603462678.84375,21,26,52
1603462678.875,21,26,52
1603462678.90625,21,26,52
1603462678.9375,21,26,52
1603462678.96875,21,26,52
1603462679.0,21,26,52
1603462679.03125,21,26,52
1603462679.0625,21,26,52
1603462679.09375,21,26,52
1603462679.125,21,26,52
1603462679.15625,21,26,52
1603462679.1875,21,26,52
1603462679.21875,21,26,52
1603462679.25,21,26,52
1603462679.28125,21,26,52
1603462679.3125,21,26,52
1603462679.34375,21,26,52
1603462679.375,21,26,52
1603462679.40625,21,26,52
1603462679.4375,21,26,52
1603462679.46875,22,26,52
1603462679.5,21,26,52
1603462679.53125,22,26,52
1603462679.5625,21,26,52
1603462679.59375,21,26,52
1603462679.625,21,26,52
1603462679.65625,21,26,52
1603462679.6875,21,26,52
1603462679.71875,21,26,52
1603462679.75,21,26,52
1603462679.78125,21,26,52
1603462679.8125,22,26,52
1603462679.84375,21,26,52
1603462679.875,21,26,52
1603462679.90625,21,26,52
1603462679.9375,21,26,52
1603462679.96875,21,26,52
1603462680.0,21,26,52
1603462680.03125,22,26,52
1603462680.0625,21,26,52
1603462680.09375,21,26,52
1603462680.125,21,26,52
1603462680.15625,21,26,52
1603462680.1875,21,26,52
1603462680.21875,21,26,52
1603462680.25,21,26,52
1603462680.28125,21,26,52
1603462680.3125,21,26,52
1603462680.34375,21,26,52
1603462680.375,21,26,52
1603462680.40625,21,26,52
1603462680.4375,21,26,52
1603462680.46875,21,26,52
1603462680.5,21,26,52
1603462680.53125,21,26,52
1603462680.5625,21,26,52
1603462680.59375,21,26,52
1603462680.625,21,26,52
1603462680.65625,21,26,52
1603462680.6875,21,26,52
1603462680.71875,21,26,52
1603462680.75,21,26,52
1603462680.78125,21,26,52
1603462680.8125,22,26,52
1603462680.84375,21,26,52
1603462680.875,21,26,52
1603462680.90625,21,26,52
1603462680.9375,21,26,52
1603462680.96875,21,26,52
1603462681.0,21,26,52
1603462681.03125,21,26,52
1603462681.0625,21,26,52
1603462681.09375,21,26,52
1603462681.125,21,26,52
1603462681.15625,21,26,52
1603462681.1875,21,26,52
1603462681.21875,22,26,52
1603462681.25,21,26,52
1603462681.28125,21,26,52
1603462681.3125,21,26,52
1603462681.34375,21,26,52
1603462681.375,21,26,52
1603462681.40625,21,26,52
1603462681.4375,21,26,52
1603462681.46875,21,26,52
1603462681.5,21,26,52
1603462681.53125,21,26,52
1603462681.5625,21,26,52
1603462681.59375,21,26,52
1603462681.625,21,26,52
1603462681.65625,21,26,52
1603462681.6875,21,26,52
1603462681.71875,21,26,52
1603462681.75,21,26,52
1603462681.78125,21,26,52
1603462681.8125,21,26,52
1603462681.84375,21,26,52
1603462681.875,21,26,52
1603462681.90625,21,26,52
1603462681.9375,21,26,52
1603462681.96875,21,26,52
1603462682.0,21,26,52
1603462682.03125,21,26,52
1603462682.0625,21,26,52
1603462682.09375,21,26,52
1603462682.125,21,26,52
1603462682.15625,21,26,52
1603462682.1875,21,26,52
1603462682.21875,21,26,52
1603462682.25,21,26,52
1603462682.28125,21,26,52
1603462682.3125,21,26,52
1603462682.34375,21,26,52
1603462682.375,21,26,52
1603462682.40625,21,26,52
1603462682.4375,21,26,52
1603462682.46875,21,26,52
1603462682.5,21,26,52
1603462682.53125,21,26,52
1603462682.5625,21,26,52
1603462682.59375,21,26,52
1603462682.625,21,26,52
1603462682.65625,21,26,52
1603462682.6875,21,26,52
1603462682.71875,21,26,52
1603462682.75,21,26,52
1603462682.78125,21,26,52
1603462682.8125,22,26,52
1603462682.84375,21,26,52
1603462682.875,21,26,52
1603462682.90625,21,26,52
1603462682.9375,21,26,52
1603462682.96875,21,26,52
1603462683.0,21,26,52
1603462683.03125,21,26,52
1603462683.0625,21,26,52
1603462683.09375,21,26,52
1603462683.125,21,26,52
1603462683.15625,21,26,53
1603462683.1875,21,26,52
1603462683.21875,21,26,52
1603462683.25,21,26,52
1603462683.28125,21,26,52
1603462683.3125,21,26,52
1603462683.34375,21,26,52
1603462683.375,21,26,52
1603462683.40625,21,26,52
1603462683.4375,21,26,52
1603462683.46875,21,26,52
1603462683.5,21,26,52
1603462683.53125,21,26,52
1603462683.5625,21,26,52
1603462683.59375,21,26,52
1603462683.625,21,26,52
1603462683.65625,21,26,52
1603462683.6875,21,26,52
1603462683.71875,21,26,52
1603462683.75,21,26,52
1603462683.78125,21,26,52
1603462683.8125,21,26,52
1603462683.84375,22,26,52
1603462683.875,21,26,52
1603462683.90625,21,26,52
1603462683.9375,21,26,52
1603462683.96875,21,26,52
1603462684.0,21,26,52
1603462684.03125,21,26,52
1603462684.0625,21,26,52
1603462684.09375,21,26,52
1603462684.125,21,26,52
1603462684.15625,21,26,53
1603462684.1875,21,26,52
1603462684.21875,21,26,52
1603462684.25,21,26,52
1603462684.28125,21,26,52
1603462684.3125,21,26,52
1603462684.34375,21,26,52
1603462684.375,21,26,52
1603462684.40625,21,26,52
1603462684.4375,21,26,52
1603462684.46875,21,26,52
1603462684.5,21,26,52
1603462684.53125,21,26,52
1603462684.5625,21,26,52
1603462684.59375,22,26,52
1603462684.625,21,26,52
1603462684.65625,21,26,52
1603462684.6875,21,26,52
1603462684.71875,21,26,52
1603462684.75,21,26,52
1603462684.78125,21,26,52
1603462684.8125,22,26,52
1603462684.84375,21,26,52
1603462684.875,21,26,52
1603462684.90625,21,26,52
1603462684.9375,21,26,52
1603462684.96875,21,26,52
1603462685.0,21,26,52
1603462685.03125,21,26,52
1603462685.0625,21,26,52
1603462685.09375,21,26,52
1603462685.125,21,26,52
1603462685.15625,21,26,52
1603462685.1875,21,26,52
1603462685.21875,21,26,52
1603462685.25,21,26,52
1603462685.28125,21,26,52
1603462685.3125,21,26,52
1603462685.34375,21,26,52
1603462685.375,21,26,52
1603462685.40625,21,26,52
1603462685.4375,21,26,52
1603462685.46875,21,26,52
1603462685.5,21,26,52
1603462685.53125,21,26,52
1603462685.5625,21,26,52
1603462685.59375,21,26,52
1603462685.625,21,26,52
1603462685.65625,21,26,52
1603462685.6875,21,26,52
1603462685.71875,21,26,52
1603462685.75,22,26,52
1603462685.78125,21,26,52
1603462685.8125,21,26,52
1603462685.84375,21,26,53
1603462685.875,21,26,52
1603462685.90625,21,26,52
1603462685.9375,21,26,52
1603462685.96875,21,26,52
1603462686.0,21,26,52
1603462686.03125,21,26,52
1603462686.0625,22,26,52
1603462686.09375,21,26,52
1603462686.125,21,26,52
1603462686.15625,21,26,53
1603462686.1875,21,26,52
1603462686.21875,21,26,52
1603462686.25,21,26,52
1603462686.28125,21,26,52
1603462686.3125,21,26,52
1603462686.34375,21,26,52
1603462686.375,21,26,52
1603462686.40625,21,26,52
1603462686.4375,21,26,52
1603462686.46875,21,26,52
1603462686.5,21,26,52
1603462686.53125,21,26,52
1603462686.5625,21,26,52
1603462686.59375,21,26,53
1603462686.625,21,26,52
1603462686.65625,21,26,52
1603462686.6875,21,26,52
1603462686.71875,21,26,52
1603462686.75,21,26,52
1603462686.78125,21,26,52
1603462686.8125,21,26,52
1603462686.84375,21,26,52
1603462686.875,21,26,52
1603462686.90625,21,26,52
1603462686.9375,21,26,52
1603462686.96875,21,26,52
1603462687.0,21,26,52
1603462687.03125,21,26,52
1603462687.0625,21,26,52
1603462687.09375,21,26,52
1603462687.125,22,26,52
1603462687.15625,21,26,52
1603462687.1875,22,26,52
1603462687.21875,21,26,53
1603462687.25,21,26,52
1603462687.28125,21,26,52
1603462687.3125,21,26,52
1603462687.34375,21,26,52
1603462687.375,21,26,52
1603462687.40625,21,26,52
1603462687.4375,21,26,52
1603462687.46875,21,26,52
1603462687.5,21,26,52
1603462687.53125,21,26,52
1603462687.5625,21,26,52
1603462687.59375,22,26,52
1603462687.625,21,26,52
1603462687.65625,21,26,52
1603462687.6875,21,26,52
1603462687.71875,21,26,52
1603462687.75,21,26,52
1603462687.78125,21,26,52
1603462687.8125,21,26,52
1603462687.84375,21,26,52
1603462687.875,21,26,52
1603462687.90625,21,26,52
1603462687.9375,21,26,52
1603462687.96875,21,26,52
1603462688.0,22,26,52
1603462688.03125,21,26,52
1603462688.0625,21,26,52
1603462688.09375,21,26,52
1603462688.125,21,26,52
1603462688.15625,21,26,52
1603462688.1875,21,26,52
1603462688.21875,21,26,53
1603462688.25,21,26,52
1603462688.28125,21,26,52
1603462688.3125,21,26,52
1603462688.34375,21,26,52
1603462688.375,21,26,52
1603462688.40625,21,26,52
1603462688.4375,21,26,52
1603462688.46875,21,26,52
1603462688.5,21,26,52
1603462688.53125,21,26,52
1603462688.5625,21,26,52
1603462688.59375,21,26,52
1603462688.625,21,26,52
1603462688.65625,21,26,52
1603462688.6875,21,26,52
1603462688.71875,22,26,52
1603462688.75,21,26,52
1603462688.78125,21,26,52
1603462688.8125,21,26,52
1603462688.84375,21,26,52
1603462688.875,21,26,52
1603462688.90625,21,26,52
1603462688.9375,22,26,52
1603462688.96875,21,26,52
1603462689.0,21,26,52
1603462689.03125,22,26,52
1603462689.0625,21,26,52
1603462689.09375,21,26,52
1603462689.125,21,26,52
1603462689.15625,21,26,52
1603462689.1875,21,26,52
1603462689.21875,21,26,52
1603462689.25,21,26,52
1603462689.28125,21,26,53
1603462689.3125,21,26,52
1603462689.34375,21,26,52
1603462689.375,21,26,52
1603462689.40625,21,26,52
1603462689.4375,21,26,52
1603462689.46875,21,26,52
1603462689.5,21,26,52
1603462689.53125,21,26,52
1603462689.5625,21,26,52
1603462689.59375,21,26,52
1603462689.625,21,26,52
1603462689.65625,21,26,52
1603462689.6875,21,26,52
1603462689.71875,21,26,52
1603462689.75,21,26,52
1603462689.78125,21,26,52
1603462689.8125,21,26,52
1603462689.84375,21,26,52
1603462689.875,21,26,52
1603462689.90625,21,26,52
1603462689.9375,21,26,52
1603462689.96875,21,26,52
1603462690.0,21,26,52
1603462690.03125,21,26,53
1603462690.0625,21,26,52
1603462690.09375,21,26,52
1603462690.125,21,26,52
1603462690.15625,21,26,52
1603462690.1875,21,26,52
1603462690.21875,21,26,52
1603462690.25,21,26,52
1603462690.28125,22,26,52
1603462690.3125,21,26,52
1603462690.34375,21,26,52
1603462690.375,21,26,52
1603462690.40625,21,26,52
1603462690.4375,21,26,52
1603462690.46875,21,26,52
1603462690.5,21,26,52
1603462690.53125,21,26,52
1603462690.5625,21,26,52
1603462690.59375,21,26,52
1603462690.625,21,26,52
1603462690.65625,21,26,52
1603462690.6875,21,26,52
1603462690.71875,21,26,52
1603462690.75,21,26,52
1603462690.78125,21,26,52
1603462690.8125,21,26,52
1603462690.84375,21,26,52
1603462690.875,22,26,52
1603462690.90625,21,26,52
1603462690.9375,21,26,52
1603462690.96875,21,26,52
1603462691.0,21,26,52
1603462691.03125,22,26,52
1603462691.0625,21,26,52
1603462691.09375,21,26,52
1603462691.125,21,26,52
1603462691.15625,22,26,52
1603462691.1875,21,26,52
1603462691.21875,21,26,52
1603462691.25,21,26,52
1603462691.28125,21,26,52
1603462691.3125,21,26,52
1603462691.34375,21,26,52
1603462691.375,21,26,52
1603462691.40625,22,26,52
1603462691.4375,21,26,52
1603462691.46875,21,26,52
1603462691.5,21,26,52
1603462691.53125,21,26,52
1603462691.5625,21,26,52
1603462691.59375,21,26,52
1603462691.625,21,26,52
1603462691.65625,21,26,52
1603462691.6875,21,26,52
1603462691.71875,21,26,52
1603462691.75,21,26,52
1603462691.78125,21,26,52
1603462691.8125,21,26,52
1603462691.84375,21,26,52
1603462691.875,22,26,52
1603462691.90625,21,26,52
1603462691.9375,21,26,52
1603462691.96875,21,26,52
1603462692.0,22,26,52
1603462692.03125,21,26,52
1603462692.0625,21,26,52
1603462692.09375,21,26,52
1603462692.125,22,26,52
1603462692.15625,21,26,52
1603462692.1875,21,26,52
1603462692.21875,21,26,52
1603462692.25,21,26,52
1603462692.28125,21,26,52
1603462692.3125,22,26,52
1603462692.34375,21,26,53
1603462692.375,21,26,52
1603462692.40625,21,26,52
1603462692.4375,22,26,52
1603462692.46875,22,26,52
1603462692.5,21,26,52
1603462692.53125,21,26,52
1603462692.5625,21,26,52
1603462692.59375,21,26,52
1603462692.625,22,26,52
1603462692.65625,22,26,52
1603462692.6875,21,26,52
1603462692.71875,21,26,52
1603462692.75,21,26,52
1603462692.78125,21,26,52
1603462692.8125,21,26,52
1603462692.84375,22,26,52
1603462692.875,21,26,52
1603462692.90625,21,26,52
1603462692.9375,21,26,53
1603462692.96875,21,26,52
1603462693.0,21,26,52
1603462693.03125,21,26,52
1603462693.0625,21,26,52
1603462693.09375,22,26,52
1603462693.125,21,26,52
1603462693.15625,21,26,52
1603462693.1875,21,26,52
1603462693.21875,21,26,52
1603462693.25,21,26,52
1603462693.28125,21,26,52
1603462693.3125,21,26,52
1603462693.34375,21,26,52
1603462693.375,21,26,52
1603462693.40625,21,26,52
1603462693.4375,22,26,52
1603462693.46875,21,26,52
1603462693.5,21,26,52
1603462693.53125,21,26,52
1603462693.5625,21,26,52
1603462693.59375,21,26,52
1603462693.625,21,26,52
1603462693.65625,21,26,52
1603462693.6875,21,26,52
1603462693.71875,21,26,52
1603462693.75,21,26,52
1603462693.78125,21,26,52
1603462693.8125,22,26,52
1603462693.84375,21,26,52
1603462693.875,21,26,52
1603462693.90625,21,26,52
1603462693.9375,21,26,52
1603462693.96875,22,26,52
1603462694.0,21,26,52
1603462694.03125,21,26,52
1603462694.0625,21,26,52
1603462694.09375,22,26,52
1603462694.125,21,26,52
1603462694.15625,21,26,52
1603462694.1875,21,26,52
1603462694.21875,21,26,52
1603462694.25,21,26,52
1603462694.28125,22,26,52
1603462694.3125,21,26,53
1603462694.34375,21,26,52
1603462694.375,21,26,52
1603462694.40625,22,26,52
1603462694.4375,21,26,52
1603462694.46875,21,26,52
1603462694.5,21,26,52
1603462694.53125,21,26,52
1603462694.5625,21,26,52
1603462694.59375,22,26,52
1603462694.625,21,26,52
1603462694.65625,21,26,52
1603462694.6875,21,26,52
1603462694.71875,21,26,52
1603462694.75,21,26,52
1603462694.78125,21,26,52
1603462694.8125,21,26,52
1603462694.84375,22,26,52
1603462694.875,21,26,52
1603462694.90625,21,26,52
1603462694.9375,22,26,52
1603462694.96875,21,26,52
1603462695.0,21,26,52
1603462695.03125,21,26,52
1603462695.0625,21,26,52
1603462695.09375,21,26,52
1603462695.125,21,26,52
1603462695.15625,21,26,52
1603462695.1875,22,26,52
1603462695.21875,21,26,52
1603462695.25,22,26,52
1603462695.28125,21,26,52
1603462695.3125,21,26,52
1603462695.34375,21,26,52
1603462695.375,22,26,52
1603462695.40625,22,26,52
